ok 10 mins...,nocode
Enjoyed the excellent artist talk by Glen Ligon.,happy
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Please have a look and comment on our Lichtenstein Art!,nocode
"Hi, Israel!",nocode
Did Napoleon really say Britain was a nation of shopkeepers?,surprise
yes mermaid wonderfully scary for the kids - but now seems to have gone last time we looked,sad
We popped to at lunch today to see this lovely exhibition! Highly recommended!,happy
Unmissable! Summer Show opens tonight. En route via,happy
I was at the earlier today and thought if you..,nocode
to try to block departure of painting &gt;,nocode
It's beautiful - the colours are so lush and vibrant!,happy
"Cornelis Bega's ""An Astrologer"" (1663)",nocode
It's amazing &amp; uplifting to visit in Art is the way to purify the soul,happy
"the Herakles one? Yes, found it very interesting!",happy
is sending us to this Friday. Come to see the latest 3D visualisations of weather forecast data,nocode
combines new installation with turbulent at,nocode
Lost in the exquisite crosshatching of this Hendrik Goltzius silverpoint self-portrait on view,happy
"・・・ Cupid finds Psyche in this watercolour by Edward Burne-Jones, who died…",nocode
,not-relevant
Testimonis de la civilització assíria procedents de Nínive amb 3500 anys d'antiguitat al avui,nocode
Loving the Monets at in London.,happy
Book spotting at the other week,nocode
wonderful ....gorgeous,happy
Nicholas Penny: Will you reinstate Candy Unwin who a judge believes was dismissed for Trade Union activity?,not-relevant
Great visitor services from who sent me a new bag for life when mine was faulty - will muss you dearly!,happy
is putting all of the shots together so will be on website soon,nocode
stunning. See it while you can - awe inspiring and uplifting.,happy
FREE PENS GIVEAWAY on our FB page...,nocode
Another lovely visit to I'm always delighted &amp; uplifted by the Children's Commission showing the wonderful school projects,happy
please contact today and stop this destruction of fertile lands.,not-relevant
19thc Aussie indigenous resistance leader Jandamarra weapons,nocode
EXQUSITE!,happy
Jericho skull (ME 1274142) &amp; Amenhotep III (EA 3) and a glass of rosé with,nocode
"no need to worry, everyone else knows anyway. You are a very lucky man :-)",not-relevant
Definitely one our our favourite places too! We're absolutely thrilled we're now a short walk away!,happy
Mini-potter around galleries I rarely see - love the Clocks gallery &amp; the incredible automata,happy
There's still time to enter our art DVD and book bundle giveaway. Find out more here: htt... via,nocode
"Saw these and thought of you (EA 6773, 11134, 6752, 26847)",happy
"I'm at in London, Greater London w/",nocode
do today's visitors to a picture gallery have different expectations to those of yesteryear? Can you illustrate?,nocode
for your Sunday afternoon: fantastic new exhibit We &lt;3,happy
Just a little bit excited! The Castle Hill Open Day 2015 schedules have arrived :)…,happy
FINALLY it's day! Can't wait to feel overwhelming awe.,happy
Last chance to see Kettle’s Yard for two years!!!!,nocode
"A ‘sparkling show’ of Turner, Singer Sargent &amp; Cézanne watercolours Cambridge",happy
Ancient beauty and modern lives via,nocode
Bacchae are getting ready for performing at the on the 23rd July! Have a look here for more details!,nocode
So... and are responsible for trending in America. Hell yeah:,happy
Another wonderful day! At the Castle St Methodist Church. Please come by!,happy
etrusche e romane,not-relevant
is there any particular message?,nocode
"""San Juanito con cordero"" de Bartolomé Esteban Murillo (h. 1665)",nocode
Do you know what's hidden in Holbein's 'The Ambassadors'? Visit room 4 to find out: via,nocode
"A book symbolises wisdom, armour - resistance to hardships of life, glass may be for medicine?",nocode
I only really know the de Hoochs in the Thanks for posting these.,happy
⭐️⭐️⭐️⭐️⭐️ Jackson Blind Spots,nocode
"Wait, no, is there a secret Leonardo drawing slipped inside one of the books?",surprise
Always my first stop in London.,happy
'Watercolour: Elements of Nature' opens this week at the,nocode
Many thanks for that.,happy
"The 2rd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Today I'm at my favourite museum - pictures to follow,happy
Join me for an art discussion 'Setting the Scene'!,not-relevant
EXPOSE yourself to the elements; Watercolour - Elements of Nature opens today 16 Jun-27 Sep 🎨☔️⛅️,nocode
"""The Ancient Egyptian exhibition never fails to teach me something new. There's a..."" Foursquare Tip",nocode
Had a fantastic day at the - managed to get into both and exhibits. Both great!,happy
"Taking the day off work to go to the Gaudier-Brzeska exhibition at Just in time, too - closes on Sunday!",happy
Inspire your budding junior artists,nocode
LAST CHANCE to see The Production Line of Happiness by American photograpgher,nocode
Torna la ! ;-),happy
Event 19 June 6.30pm: James R. Banker on who Piero della Francesca really was. Info:,nocode
Gorgeous! Look at the craftsmanship!!! Repost with repostapp. ・・・ Born in…,happy
Fancy! And lucky!! Don't forget to let me know if the Haka workshop gets booked in :),happy
oh god!,surprise
"Our favourite is 'cos of all the old-school videogames they have for you to play, &amp; the ancient computers!",happy
Our manager Rosh has a piece in exhibition which starts next week,nocode
"Hi been trying to phone for two days and no one ever picks up, are your phones down?",sad
Next week the Roadshow will be &amp; Sunderland Library - book your place at,nocode
Got my train ticket booked already!,happy
.How To Make A Turquoise Goblet. via,nocode
Now you can ask the Director of with,not-relevant
"The second GENOCIDE against as promised by has begun, 3 days of unreported aerial Bombardment in",not-relevant
Link por es el tuit más popular en mis 'news feed' de hoy,not-relevant
Great news for legacy in St.ives with Palais de danse workshop passing to,happy
"Laura Smith from brilliant on Woolf and Kristeva, feminine vs. masculine time",nocode
nigga wearing chestnuts,nocode
Discover The Arts with Social Media: Rod McIntosh Co-Founder of NOHO Artists,nocode
"Yes, it is. It's hard to believe that Bernard Berenson disparaged Reni.",surprise
yes see you all,happy
acquires Barbara Hepworth's Palais de Danse workshop - BBC News. Great,happy
thanks - we'll let them out again past the massive door.,nocode
We're next door to,nocode
"The Greek inscription on the sitter's cap in this work translates to 'Alas, I desire too ... via",nocode
"See Christopher William's exhibit ""The Production Line of Happiness"" at Closes Sunday!",nocode
,nocode
"En fait, série de Monet de12 toiles, 3e expo impressionniste en 1877 + pont de l'Europe",nocode
Very interesting conference coming up,happy
Lessons in Death and Living. Death in paintings. Can we still relate to them?,nocode
We are very pleased to provide the speaker cable for at the,not-relevant
"Gold finger ring/armillary sphere, German, 17thc. Curious to know how this is worn on the finger.",surprise
Here a luring quicksilver from a mine with her beauty c18th,nocode
Review of a super workshop at looking at Canaletto’s Festival of St Roch from my art diary.,happy
Last weekend to go to in for two years this weekend. GO GO GO!,happy
That's a very fine Matthias Stom.,happy
"""valleylist) v340 r.1—medium is the message should work for most people most of the time--internet",nocode
it's a greave!,nocode
"Saw this &amp; thought of you Mummy of unidentified man, Roman Period (EA 6714)",nocode
Undoubtedly one of the most beautiful museums in Europe.. missing a few marbles though,happy
Currently filming 'The Spice Box' for a permanent legacy in the House.,nocode
Lovely reception at the on Monday,happy
Looking forward to volunteering for with a visit to today,happy
Your courteous reminder - Cambridge closes for a two year refurb on Sunday.,nocode
Just realised that was you at talking to just before you came &amp; put your halfpennies in the box,nocode
From The Tomb Of — 1350 BC |,nocode
"do u consider 1 work the 🌟 around which you build engagement w collection, or do u take a holistic approach?",nocode
One of my favourite galleries in,happy
hi what's the strike about please?,nocode
"LATEST PURGE ANNOUNCEMENT: Athens Now , new Frans Zwartjes album, Endless Tape Series, EC1 &gt; &gt; &gt;",nocode
Everything you need to know about Jackson &gt;&gt; gotta go,nocode
Excited for our session tomorrow. With speakers from and,happy
"No.51 Bronzino's ""Portrait of a Young Man"", on loan to",nocode
Review of display at of their El Greco's to mark the loan of an altarpiece from the Louvre.,nocode
the garden,nocode
Such a lovely space (and nice to perform in too) x,happy
well said,nocode
Second phase of Cornwall’s Tate St Ives steams ahead,happy
It'll be fun!,happy
no worries. Good to hear we might see you on 4th. I wondered from some tweets if you might,happy
Head to the for an Inside a Paris goldsmiths’ workshop: From design to gold box with Dr Heike Zech,nocode
We’re feeling very Enid Blyton today: an Enid expo starts today try for Famous 5 action,happy
WATERCOLOUR - Elements of nature exh opens today. Accompanied by display of Turner watercolours.,nocode
Le directeur de la est en Q&amp;A demain... profitons-en!!,not-relevant
Now that's art.,happy
,nocode
Ancient Jomon pot reused 200 yr ago in tea ceremony,nocode
So happy that my work has been selected to exhibit for the !!,happy
Thank you for keeping those safe,nocode
oh yes it would: ask :-D,nocode
,nocode
We license Koan sculptures in promotional materials for,nocode
- response from originalility of rebutted w- un-originality of concept,nocode
{ },nocode
"""Monet's 'Green Park, London'  ",nocode
Only a few days left to enter comp to a trip for 2 with,nocode
Favourite picture of the day.,happy
"Thanks so much for fave + RT today, much appreciated! Have a good weeked:)",happy
Coin Room displays Genesis Block,nocode
Precies Sint Jan is de dag dat echte labbekakken geen werk meer hebben,nocode
Are there some 'Turners' in there Ann?,nocode
Excellent Christopher Williams,happy
A Twitter Q&amp;A at 14.00 BST &amp;,nocode
After staff privatisation next selling off donated works. Councils can do this without consultation. Ask about missing art,angry
thank you for coming Helen- it was lovely to meet you and I am so glad you enjoyed it!,happy
"If you're in to moving image, there are screenings/events/discussions on the topic at tomorrow!",nocode
,nocode
Fascinating exhibition coming to Stay tuned for details.,happy
Our Anniversary conference is from 9 to 5 on July 3 Attendance is free booking is essential through the BM box office.,nocode
"Jackson Pollock: Blind Spots, Glenn Ligon: Encounters and Collisions, + Geta Brătescu",nocode
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
"and for public urinals called ""vespasiennes""",nocode
Very intense and well written on history and exhibition on of R.B.Parkinsson,happy
Today 1.10pm £2: Making and Promoting British Art,nocode
exhibition. Wow!,happy
members &amp; supporter email you MP urging them to attend debate 25 June,nocode
Wonderful landscapes too.,happy
yes it's a bit of,nocode
"Hang on, that building has only just been renovated and at very great expense ...",surprise
"""Creepy face appears in St Ives scone""",not-relevant
We’re really excited about the Jackson Pollock exhibition at the end of the month!,happy
My article out now on why ancient Greece is on everyone's lips:,nocode
Join our Monday night half price wine club at and enjoy our new bar menu,nocode
Been talking clay pipes and pottery with today. The beginnings of a fab collaborative project.,happy
"""Athens Now!"" A symposium of radical film from contemporary Greece 4 Jul, 1.45pm",nocode
,nocode
Lunch time at the,nocode
Why Jackson Pollock gave up painting,nocode
Twitter Q&amp;A tmrw 10.30-11.30 with Director. today to,not-relevant
I'll come if we can get bevvies after 😁😂,not-relevant
Construction steams ahead on Tate St Ives phase two,not-relevant
,nocode
so greave sis the fancy name for shin guards my english is progressing by leaps!,nocode
Doing research about the British Museum - one of the most fabulous places for archaeology!,happy
"Incidentally, he'll be in convo tomorrow talkin' theatricality in contemp art &amp; stage design",nocode
Within a day I realised we needed to buy two of Titian's greatest painting... via,happy
Any favourite artwork(s) made to commemorate ?,nocode
Construction steams ahead on Tate St Ives phase two,nocode
☕,nocode
"Budding artist that cant stop drawing, get your kids artwork on the walls of &gt;&gt;",nocode
"I know, so disgusting. should be ashamed.",disgust
e sia,not-relevant
Late Pollock set to be one of the most provocative &amp; absorbing shows,happy
I believe Mrs Thatcher thought it was a compliment and used it frequently in her speeches,nocode
Showing your workings The Production Line of Happiness. Really interesting hang and subject,happy
always manage to be fresh and unexpected &amp; they've done it again with . Brilliant.,happy
Any analysis of metal compounds within the Prussian forces swords?,nocode
"Wish would help more with improvements to Bloomsbury Sq, where hundreds of visitors to the museum pass through every day!",sad
The Cantabridgia Daili is out! Stories via,happy
Artist Jackson Pollock's black pourings to be exhibited in largest exhibition for 3 decades -,nocode
"What a treat RT Exhibited for the first time in 15 years, Ruskin's Turners are on (cont)",happy
Patients of Sharp Ward are enjoying historic views of the city thanks to,happy
"Вообще, 1042 год !!!",nocode
The crowds were out in force at the today. Lovely warm afternoon.,happy
at the for the second keynote by Tim Knox,nocode
This Sat is packed with free events indoors &amp; out for all ages - plus last chance to see,nocode
"My favorite museums in are and artifacts in Military,Human Civilizations and Geology.",happy
Looking forward to Honiton Ice cream shop visit on the way to in July to see Prize 2015. Glad to be showing too,happy
Odin blesses you! = :0),happy
Checking on the archive the thank you for showing us around,happy
Gaaf het gebruikt periscope om rondleidingen te streamen,happy
I'm back!,happy
Saw this on visit with daughter.History of 'zar' ceremonies where used -fascinating.,happy
A marvellous piece on &amp; rightly so. Jackson Pollock exh opens June 30 so make your way to Liverpool!,happy
Fantastic!,happy
"Now in Parliament: whistles, banner, leaflets confiscated. 3 managers here on time.",angry
lots of disappointed people at the gallery today,sad
Celebrate the Feast Day of John the Baptist next week at our talk on his life depicted in... via,nocode
Off to see s first solo exhibition tonight!,happy
"Thank you for this interesting information, have a nice day!",happy
Students ages 16+ can get a taste for subjects they are interested in as arranged by sign up now,nocode
"Roman gem engraved with Odysseus, his ship, and three sirens. Via archives",nocode
Start your at Ceviche Old St Gallery from 6pm next week:,nocode
Beautiful Roman period statue of girl playing knucklebones tucked away where I hadn't seen it before,happy
Cool thing to stumble upon tween meetings,happy
Delighted to have work selected for the on July 4th,happy
And two works from are part of the rather thrilling story of Hepworth and Ben Nicholson in London in the 30's,happy
"thanks for fav-ing. I spent 40m in yr place b4 a biz meeting and you know what, my heart soared!",happy
BritishMuseum: RT LOVED Ancient Lives &amp; New Discoveries so fascinating and ama…ht…,happy
Watercolour: Elements of Nature' opens this week at the,nocode
Don't forget to check out this weekend!,nocode
superb. Great to see you educating people. My personal all time favourite? Carravagio.,happy
National Gallery dispute to be discussed in Commons in adjournment debate at 4pm today,not-relevant
Hayden's Surprise symphony?,nocode
"The craftsmanship is so stunningly beautiful, hope to see it in person soon!",happy
Downtown,nocode
Thank you Dr Doria Tichit and for a facinating afternoon,happy
might end up closer to you once most of them are back at or 😎,nocode
Dear here you are where was found the that now is in you,nocode
the could keep you busy for so long! its packed with history!,happy
That's my favourite bit. It's got a mermaid and everything!,happy
Must see,happy
"“Every good painter, paints what he is” said artist View his black period through Blind Spots exhibition at",nocode
diving deep into this.,nocode
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Have you seen the summer menu at the Great Court Restaurant,nocode
Work by &amp; Renaissance painter displayed together at for first time,nocode
NEW » Portrait Of An American Dream: Jackson Pollock &amp; Glenn Ligon Revealed,nocode
Cant wait to go to the Exhibition Idolised this lady since I was a little girl.,happy
Looking forward to tonight's talk on my hero Napoleon with,happy
Develop your fundraising career at one of the world’s leading arts organisations! Apply to work for,not-relevant
Amazing,happy
GLORIOUS PERSPECTIVE OF KIDS they see things in such a twinkly way,happy
Wow theyre a very ancient pot for the millionth visitor,happy
Encampment of the Royal Engineers in Bois de Boulogne after Battle of Waterloo by G.J. Scharf 1815,nocode
The pivotal series of 'black pourings' by are on show from 30 June.,nocode
Book for Field visit programme &amp;,nocode
oh wow! That's fantastic!,happy
What public programs of the museum have you found most effective and interesting for your audience?,nocode
Egon Schiele - at the moment.,nocode
‘The Park is Open’… via &lt; AWESOME!,happy
BBC News - Tate St Ives acquires Barbara Hepworth's Palais de Danse workshop,nocode
"I'm at in London, Greater London",nocode
Great preserved for the future by !,happy
"Cfp ""Negotiating art ǀ Dealers and museums 1855-2015""",nocode
"My favourite painting at was 'Noli me tangerine' by an unknown 14th C artist. I could see Jesus, but not a single orange!",happy
MPs urge government to intervene to resolve dispute over privatisation at,nocode
"thank you for this excellent tour of from Columbus, Ohio.",happy
Studio visit with Karl Bielik ahead of,nocode
Spent my afternoon admiring the enchanting objects in the new Waddesdon bequest display A must visit!,happy
In case I don't love the enough - check their swoony coffee cup design! HT,happy
Defining our beauty - amazing group of creative older people perform tomorrow eve thank you,happy
welcome to Kerepakupai Vena!,happy
Journey through our rooms and collection by following us on Instagram: via,nocode
Formidabile✨,nocode
The tranquillity of the members room and chance to reflect on those drawings yet to emerge on the page,nocode
From The Tomb Of — 1350 BC |,nocode
You're. You are. When you are. This is the Tate!,nocode
Excited to be enroute to this,happy
Zoroastrian Heritage. [photo],nocode
"Another flying soul (εΐδωλον) by ""the great master of the white lekythos""",nocode
,nocode
Looking forward to the Pollock show opening at tonight. Looks like an incredible show!,happy
,nocode
,nocode
What is the symbology behind the broken scepter?,nocode
Decoding Anglo-Saxon art via,nocode
Why Jackson Pollock gave up painting,nocode
Object based learning from,nocode
Evacuation at,nocode
daughter wrote a frank diary about the family,nocode
Just because it's An Old Woman (The Duchess) by Quinten Massys,happy
The Grand Elector?,nocode
Judging by the Greeks had a good go at just that. I have hair envy.,happy
How is the exhibition schedule decided and how does your role as Director feed into this?,nocode
Boulevard Montmartre at Night by Camille Pisarro,happy
Here's what Dumfries has,nocode
The Minions are still on the loose! Last spotted outside the,not-relevant
"A trailer for my brand new film, The Touch Diaries! Previewing 9th July",nocode
A veteran priest could probably whip out a heart in about 30 seconds with that... ❤️🔪😱,surprise
MA Curating trip:,nocode
😂😂,nocode
Looking forward to attending at this evening.,happy
Love!,happy
.37 Paintings. 11 Drawings. exhibits from Jun 28-Oct 4.,nocode
"RT: ""RT Today marks the 200th anniversary of the Battle of Waterloo, f...""",not-relevant
New Pollock exhibition looks back at a time when Jack the Dripper splashed out,nocode
- do you see a decline in attendance in the last few years in young people?,nocode
London by [at]cassc246 …,nocode
it's Lincoln,nocode
Look at our great fun we had today. Thank you Deena.,happy
"感動 (at in London, Greater London w/",nocode
Thanks for sharing! You're now featured on,not-relevant
Regal. Frans Hals is so deserving of this frame.,happy
Really looking forward to visiting this weekend to see Corin Sworn's award-winning installation &gt;&gt;&gt;,happy
"Lessons in death and living 4 July, 2–4 with Jon Underwood &amp; Christina Bradstreet",nocode
Londres:,nocode
Londoners interested in may enjoy this free event,nocode
BritishMuseum: RT Spent the morning learning about Fascinating and well-pres…,happy
2 very special places: we loved going to the when I was training in London; and now we're regular visitors to the,happy
"Go if you can, is a beautiful and inspiring place.",happy
Quina enveja!!! Gaudeix moltíssim!!,happy
"... not forgetting world class art &amp; stunning exhibits at at the Fitzwilliam Museum, Scott Polar Institute and Zoology Museum",happy
how long is the Enid blyton exhibition on for?,nocode
Your analysis superficial: Financial picture of museums in the UK is dire thanks to tory policy,not-relevant
,not-relevant
Una app con actividades en torno a la colección de la para niños a partir de 9 años.,nocode
Will Candy Udwin be reinstated and she and her colleagues be paid a living wage?,angry
The Touch Diaries trailer! premiere 9th July,nocode
Would you like to welcome children with hidden impairments to the museum? see this,nocode
"and thanks to the Tories no one can get close to see it,let alone have a festival, remembering 85",angry
A warm welcome to all our followers this week,not-relevant
Today is longest day in northern hemisphere – at Stonehenge,nocode
"Weapons of resistance: Jandamarra, a hero of the Bunuba people via",nocode
Simon Armitage in conversation with Thresholds poet Matthew Hollis on 6 July:,nocode
One of the few items delivered in your post that will make you smile. let's head back to,happy
"The Nereid Monument was built in Ancient Lycia (Turkey). Pinched by 19th Century tourist, now at",happy
CultureGeek via,nocode
Our sister museum has a Waterloo exhibition this year.,nocode
"I'm at in London, Greater London",nocode
Uccello's 'The Battle Of San Romano'-Loved it when I learnt abt it and even more when I actually saw it at Nat Gall.,happy
"Turq dress worn for a precursor of collections on display, &amp; own pattern 4 crochet mini",nocode
Congrats &amp; who've won a pair of tix to The Artists Present on Sat! Collect tix from box office,not-relevant
si troppo tardi anche per me 😦,nocode
"Weapons of resistance: Jandamarra, a hero of the Bunuba people vía",nocode
en what about artist Larry Bell still making art ?,nocode
Actually it might be Ivana's big sister..,nocode
quern-magnet,nocode
...and then visit ‘Fallen Emperor: Napoleon in Plymouth Sound in 1815’,nocode
Especially looking forward to hearing and from on the panel at,happy
"Loved hearing from Stephanie Straine, co-curator Pollock - sharing her joy &amp; passion for his genius",happy
Where's Whaley? Moving Skull. Again.,nocode
As it's only about Greece today... to revisit ancient Greek art,nocode
- you are very welcome and see you in July,happy
Fully agree - huge congratulations :),happy
How highly do you rate your tenure at &amp; what was your greatest achievement?,nocode
le journal est sorti de presse! Les unes d'aujourd'hui via,nocode
Wow. Great work Jackson Pollock exhibition is going to be amazing.,happy
"Worth hearing, just shut your eyes",nocode
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
This is the gold Roman wedding ring mentioned in my novel SUMMER OF FIRE. This one from the,nocode
this is real art a great inspiration,happy
can you attend adjournment debate tomorrow &amp;,nocode
"Look! village carved in Narwhal ivory, ?19thC,",nocode
Entitled and modern British Barbara will explore how the gallery inspired artists like Roger Fry and August Johns.,nocode
Buhari joined boko haram in killing Biafra fir the pass three days,not-relevant
One of my favourites -- Napoleon as a comet with a hat,happy
who holds the biggest archives/ collections relating to the Battle?,nocode
"VENETO - UNESCO - THE OPERA, oltre l'Expo' e la Biennale, il Governo del Mondo su",nocode
"Exhibition Openings, Art Fairs and Events in July 2015",nocode
I didnt see these names like this when I made my Twitter name,not-relevant
,nocode
Excited to see students from perform dance pieces inspired by New Rhythms exhib on Sat,happy
"Yes, you heard right, there's a new Jackson Pollock exhibition opening at",happy
Streeton's 'The National Game'1889 on cigar box lid!,happy
artists present their work 27 June - looks pretty darn good!,happy
Have you heard of the Soup Collective? Deborah Laing fills us in....,nocode
Now tell that to our Government,nocode
"Dr Penny, Will you re-enter negotiations with staff who have been on strike for 35 days?",angry
Why gave up painting - about the 'Jackson Pollock: Blind Spots' exhibition at,nocode
Look what we've spotted outside The,happy|surprise
thanks for the RT!,happy
A gallery in Glasgow could save the union - glowing review of 'warm &amp; imaginative',happy
"I'm at in London, Greater London",nocode
"""The whole art of war consists in getting at what is on the other side of the hill"" Duke of Wellington. How true at Waterloo",nocode
"It was on Friday and we did not know in Brazil, But today we share their kisses. Beautiful, we love!",happy
"If you could invite 3 old master painters to a dinner party, who would they be and why?",nocode
He may have destroyed the Jewish Temple though he did also lay the foundations of Carlisle so he wasn't all bad.,happy
probably forebear of Dot Per Inch (DPI) concept of the IT era.,nocode
You might see before me. So let me know what you think.,nocode
This Sat is packed with free events indoors &amp; out for all ages - plus last chance to see,nocode
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Last episode of Napoleon series starts in 10 mins. Andrew Roberts visits Paris &amp; the cartoon exhibition,nocode
How did the British double line formation and squad fire work? surely not the entire battalion in one long line 2 deep?,surprise
,nocode
follow with interest delivery of his ambitious vision,nocode
"Absolutely loved my first visit to such a beautiful collection, so thoughtfully and imaginatively curated.",happy
my fav,happy
Who can't spell 'Solution'?,not-relevant
Maclaine the robbing Lord Eglington [sic] on 26th June 1750.,nocode
": the Artists Present… with Beatrice Gibson, Sarah Turner &amp; Larissa Sansour",nocode
"What an amazing facility is the on a par with the Uffizi and the Louvre, well worth a visit",happy
"Feeling closer to home Great a/v displays, doesn't shy from big issues.",happy
"Our incredible 'small object' store, which we share with and",happy
opens on 8 July.,nocode
"Thanks to Napoleons Egyptian Expedition, we, the world, nowadays know a lot about ancient Egypt. One very good achievement!!!",happy
eek! Need to put this date in the diary - &amp; get down to the . soundscapes.,happy
- thanks for following - gilldesignled,not-relevant
Acrobatics with Oscar for,nocode
'this is art as nervous breakdown ... and it's majestic',happy
an inspiration to many a girl in search of marriage no doubt. Artists don't make v good husbands regrettably,happy|sad
That's stunning.,happy
Monet married his wife Camille in 1870. 'The Beach at Trouville’.,nocode
"I love showing off in when friends can't see Holbein's skull in The Ambassadors, 'you just need to stand there' 💀",happy
"Anglo-Saxon drinking horn found in the Taplow burial, dated to the late 6th century AD (On display",nocode
"Hmm that's interesting, it was his aunt Catherine of Aragon's badge, wasn't it?",nocode
"Save the date for Artist Talk: Svend Bayer Tues 14 July, 1.10pm",nocode
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
well I never knew that...,surprise
Lothar Götz 'Mirror Image' lothargoetz,nocode
I still get a shiver of delight and excitement every time I walk up to the place :0),happy
This is also one of our favourites from the,happy
Managed a last visit - if you need extra storage for a couple of my favourites I'd be happy to oblige ;),happy
MT opened at St Pancras in 1998! Learn more:,nocode
"The second GENOCIDE against as promised by Buhari has begun, 3 dys of unreported aerial Bombadment in Biafraland",not-relevant
Piero della Francesca conference at &amp; might bring new thoughts on our Piero?,nocode
"favourite summer art is Seurat, Bathers at Asnieres",happy
Old Shield in,nocode
Please feel free to stop by today!,nocode
no neither am I,nocode
"La abre Blind Spots de realizada entre 1951-1953,exhibidas luego de 30 años",nocode
"Have you seen our new Instagram account? Stop, look, discover, and share with us: Love Canaletto",nocode
"Read our latest e-news: Richard Long on A Line Made by Walking, licensed for &amp; more",nocode
fertilizer trade in the years following the battle.,nocode
new Jackson Pollock:Blind Spots exhibition opens to the public tomorrow Not to be missed!,happy
because every time I visit I find out something new!,happy
Very good exhibition of WM Turner watercolour works donated for John Ruskin collection,happy
10 things w/ +,not-relevant
"I agree , it is so exquisite 💕",happy
Join us tomorrow for Dr Nicholas Penny's live Q&amp;A . Tweet your questions using via,nocode
(Greek Lovecouple) by my father Carl Kohler 1919-2006,nocode
The Jackson pollock exhibition coming to is a must see! I can't wait to see it!,happy
{ },nocode
Do you appreciate art with all your senses? Start your weekend with us and find out via,nocode
"Time is running out to catch New Rhythms as well as our selection of Gaudier-Brzeska's birds in Helen's Bedroom, 5 days left!",nocode
"all about the world history, but they should learn about the real summer! Hahaha",happy
"Se fuori piove facciamoci un po' di cultura... (at in London, Greater London)",nocode
Looks like my kind of place. :-),happy
Hurray! Welcome!,happy
What did the Doge do?,nocode
Good meeting the team of and here at Wrexham Museum for the opening of the new Egyptian exhibition.,happy
"It's such a wonderful, evoking exhibition!",happy
"Just finished Irving Finkel's ""The Ark Before Noah"" featuring tablets, photo by shown.",nocode
Looking forward to starting my residency at today!,happy
"yes, is one of my favourite galleries. Very relaxing atmosphere :)",happy
Second phase of Cornwall’s Tate St Ives steams ahead,nocode
Roman w/ Cupid holding satyr mask,nocode
"The second GENOCIDE as promised has begun,3 days of unreported aerial Bombardment",not-relevant
a chance to see artists (friends of ours),nocode
Thanks so much for doing this. I absolutely love it. 🎨📹,happy
Well done!!,happy
Stop the privatisation of services at the Sign the petition now: via,angry
Inspiring article. Now I'm wishing or Cambridge University Museum of Zoology might put on a show...,happy
,nocode
,nocode
The cropped image in the timeline looks like something entirely different - anyone else see it?,surprise
,not-relevant
"- open call for submissions of papers on the subject ""Is Art Now Too Expensive for Museums?""",nocode
""" L'Angleterre est une nation de boutiquiers.""",not-relevant
"I'm at in London, Greater London",nocode
"I'm at Museum of Archaeology and Anthropology, University of Cambridge - in Cambridge, UK",nocode
à la,nocode
"Townsend also designed with it's beautiful mosaic, illustrated here",happy
"Jacob van Ruisdael's ""The Shore at Egmond-aan-Zee"" c.1675",nocode
Very imposing excellent visit,happy
"Opening tomorrow Mystery, Magic &amp; Midnight Feasts - Adventures of Enid Blyton",nocode
"I'm at in London, Greater London",nocode
Very impressive! I would certainly be inspired each day entering the RA.,happy
Fabulous Greek Statues exhibition Learnt so much. Including physical beauty being a sign of inner goodness. 'Struth I'm evil,happy
What touch codes exist between us? Trailer for my film The Touch Diaries Premiere 09/07,nocode
Because people like the and not so much the who went about like pirates with naval might.,nocode
Back a winner with the collection from,nocode
"Sir Nicholas Penny, who recently retired as head of the will also be receiving an honorary degree",nocode
TY Also follow 2017 Abstract Film Program,nocode
,nocode
"So pleased I was able to see 'Ancient Lives, New Discoveries' exhibition before it closes on 5/7. Fascinating use of tech!",happy
Rosetta Stone example of what the Napoleonic Wars brought out of Egypt IT IS A TREASURE!!,nocode
The £25 publication photo cropping &amp; repro is at times poor though. Tempted to refund,sad|disgust
"Les Grandes Baigneuses, Paul",nocode
Termas: Underwater Throne last weekend,nocode
Caro's tribute to Duccio is a wonderfully mysterious thing - all edges and spaces in waxed wood.,happy
What's missing? Fill the space with your own Gaudier Brzeska tomorrow,nocode
"Rubens was born in 1577. You can view many of his works, including 'Samson and... via",nocode
Art does you good. Also there are lovely flowers.,happy
Off to shortly to hear Lindsay Allason-Jones in a lecture and see fab collection there.,happy
Early photoshoot now off to to shoot the amazing for US magazine,happy
Pay went in - whoop. If I am feeling okay after work I want to head to the to finally catch defining beauty,nocode
"[명화산책] 모네, 트루비에 해변의 자매 RT Monet married Camille in 1870 ‘The Beach at Trouville’.",nocode
Looking forward to watching the tonight at with ahead of,happy
Had a chat with a guide in about baby Jesus being big in paintings. We decided it's because Jesus was King Of The Babies.,happy
